Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd2,SERCAmCherry_gray_avg_wd3,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8
155.938,501.7156667,,,,,,,,,,,,,
156.165,491.4116667,,,,,,,,,,,,,
156.392,489.7453333,,,,,,,,,,,,,
156.619,494.745,,,,,,,,,,,,,
156.846,493.304,,,,,,,,,,,,,
157.073,494.887,,,,,,,,,,,,,
157.3,486.49,,,,,,,,,,,,,
157.527,473.093,,,,,,,,,,,,,
157.754,475.441,,,,,,,,,,,,,
157.981,482.711,,,,,,,,,,,,,
158.208,467.8333333,,,,,,,,,,,,,
158.435,460.8286667,,,,,,,,,,,,,
158.662,448.4216667,,,,,,,,,,,,,
158.889,456.1226667,,,,,,,,,,,,,
159.116,489.6273333,,,,,,,,,,,,,
159.343,487.9313333,,,,,,,,,,,,,
159.57,472.5,,,,,,,,,,,,,
159.797,466.5,,,,,,,,,,,,,
160.024,474.8333333,,,,,,,,,,,,,
160.251,484.593,,,,,,,,,,,,,
160.478,485.1666667,,,,,,,,,,,,,
160.705,488.0243333,,,,,,,,,,,,,
160.932,493.137,,,,,,,,,,,,,
161.159,484.294,,,,,,,,,,,,,
161.386,465.6076667,,,,,,,,,,,,,
161.613,461.5196667,,,,,,,,,,,,,
161.84,476.5,,,,,,,,,,,,,
162.067,488.3333333,,,,,,,,,,,,,
162.294,476.3136667,,,,,,,,,,,,,
162.521,465.3576667,,,,,,,,,,,,,
162.748,481.039,,,,,,,,,,,,,
162.975,488.0683333,,,,,,,,,,,,,
163.202,476.9803333,,,,,,,,,,,,,
163.429,479.6226667,,,,,,,,,,,,,
163.656,481.4606667,,,,,,,,,,,,,
163.883,469.6716667,,,,,,,,,,,,,
164.11,476.0586667,,,,,,,,,,,,,
164.337,472.8233333,,,,,,,,,,,,,
164.564,449.4903333,,,,,,,,,,,,,
164.791,450.3826667,,,,,,,,,,,,,
165.018,464.2156667,,,,,,,,,,,,,
165.245,481.564,,,,,,,,,,,,,
165.472,494.5983333,,,,,,,,,,,,,
165.699,482.9066667,,,,,,,,,,,,,
165.926,482.3333333,,,,,,,,,,,,,
166.153,492.3283333,,,,,,,,,,,,,
166.38,473.304,,,,,,,,,,,,,
166.607,461.4806667,,,,,,,,,,,,,
166.834,464.402,,,,,,,,,,,,,
167.061,456.6716667,,,,,,,,,,,,,
167.288,458.2943333,,,,,,,,,,,,,
167.515,466.343,,,,,,,,,,,,,
167.742,461.3136667,,,,,,,,,,,,,
167.969,461.3036667,,,,,,,,,,,,,
168.196,476.2446667,,,,,,,,,,,,,
168.423,476.549,,,,,,,,,,,,,
168.65,470.7743333,,,,,,,,,,,,,
168.876,477.412,,,,,,,,,,,,,
169.103,469.4116667,,,,,,,,,,,,,
169.33,452.4853333,,,,,,,,,,,,,
169.557,447.6666667,,,,,,,,,,,,,
169.784,451.25,,,,,,,,,,,,,
170.011,457.6663333,,,,,,,,,,,,,
170.238,466.8333333,,,,,,,,,,,,,
170.465,467.245,,,,,,,,,,,,,
170.692,467.7206667,,,,,,,,,,,,,
170.919,472.0296667,,,,,,,,,,,,,
171.146,471.4166667,,,,,,,,,,,,,
171.373,467.5,,,,,,,,,,,,,
171.6,447.3333333,,,,,,,,,,,,,
171.827,447.304,,,,,,,,,,,,,
172.054,454.75,,,,,,,,,,,,,
172.281,460.5293333,,,,,,,,,,,,,
172.508,477.201,,,,,,,,,,,,,
172.735,468.667,,,,,,,,,,,,,
172.962,450.902,,,,,,,,,,,,,
173.189,448.51,,,,,,,,,,,,,
173.416,454.4316667,,,,,,,,,,,,,
173.643,454.8333333,,,,,,,,,,,,,
173.87,469.8776667,,,,,,,,,,,,,
174.097,483.5,,,,,,,,,,,,,
174.324,463.461,,,,,,,,,,,,,
174.551,438.1963333,,,,,,,,,,,,,
174.778,439.6716667,,,,,,,,,,,,,
175.005,448.7843333,,,,,,,,,,,,,
175.232,446.794,,,,,,,,,,,,,
175.459,438.412,,,,,,,,,,,,,
175.686,442.6716667,,,,,,,,,,,,,
175.913,451.6273333,,,,,,,,,,,,,
176.14,446.2203333,,,,,,,,,,,,,
176.367,438.5393333,,,,,,,,,,,,,
176.594,448.3136667,,,,,,,,,,,,,
176.821,455.804,,,,,,,,,,,,,
177.048,444.941,,,,,,,,,,,,,
177.275,443.0293333,,,,,,,,,,,,,
177.502,449.8333333,,,,,,,,,,,,,
177.729,456.0293333,,,,,,,,,,,,,
177.956,446.6913333,,,,,,,,,,,,,
178.183,436.951,,,,,,,,,,,,,
178.41,441.7403333,,,,,,,,,,,,,
178.637,447.7546667,,,,,,,,,,,,,
178.864,469.5783333,,,,,,,,,,,,,
179.091,481.8333333,,,,,,,,,,,,,
179.318,469.2403333,,,,,,,,,,,,,
179.545,466.6076667,,,,,,,,,,,,,
179.772,473.0883333,,,,,,,,,,,,,
179.999,469.9316667,,,,,,,,,,,,,
180.226,460.0293333,,,,,,,,,,,,,
180.453,459.3236667,,,,,,,,,,,,,
180.68,469.7746667,,,,,,,,,,,,,
180.907,468.1273333,,,,,,,,,,,,,
181.134,451.667,,,,,,,,,,,,,
181.361,442.3333333,,,,,,,,,,,,,
181.588,441,,,,,,,,,,,,,
181.815,450.7056667,,,,,,,,,,,,,
182.042,458.1126667,,,,,,,,,,,,,
182.269,470.5686667,,,,,,,,,,,,,
182.496,482.7256667,,,,,,,,,,,,,
182.723,479.0096667,,,,,,,,,,,,,
182.95,474.461,,,,,,,,,,,,,
183.177,463.7256667,,,,,,,,,,,,,
183.404,448.7743333,,,,,,,,,,,,,
183.63,444.0393333,,,,,,,,,,,,,
183.857,465.1123333,,,,,,,,,,,,,
184.084,476.2156667,,,,,,,,,,,,,
184.311,462.6666667,,,,,,,,,,,,,
184.538,458.206,,,,,,,,,,,,,
184.765,462.9166667,,,,,,,,,,,,,
184.992,459.716,,,,,,,,,,,,,
185.219,462.0833333,,,,,,,,,,,,,
185.446,458.8823333,,,,,,,,,,,,,
185.673,447.6666667,,,,,,,,,,,,,
185.9,462,,,,,,,,,,,,,
186.127,467.3773333,,,,,,,,,,,,,
186.354,465.3233333,,,,,,,,,,,,,
186.581,468.1716667,,,,,,,,,,,,,
186.808,456.598,,,,,,,,,,,,,
187.035,459.451,,,,,,,,,,,,,
187.262,462.9803333,,,,,,,,,,,,,
187.489,468.113,,,,,,,,,,,,,
187.716,466.843,,,,,,,,,,,,,
187.943,453.255,,,,,,,,,,,,,
188.17,466.6766667,,,,,,,,,,,,,
188.397,464.902,,,,,,,,,,,,,
188.624,447.1956667,,,,,,,,,,,,,
188.851,456.8973333,,,,,,,,,,,,,
189.078,466.3333333,,,,,,,,,,,,,
189.305,451.51,,,,,,,,,,,,,
189.532,449.0096667,,,,,,,,,,,,,
189.759,454.995,,,,,,,,,,,,,
189.986,442.098,,,,,,,,,,,,,
190.213,447.706,,,,,,,,,,,,,
190.44,471.4216667,,,,,,,,,,,,,
190.667,472.608,,,,,,,,,,,,,
190.894,471.6276667,,,,,,,,,,,,,
191.121,467.049,,,,,,,,,,,,,
191.348,448.853,,,,,,,,,,,,,
191.575,444.402,,,,,,,,,,,,,
191.802,446.941,,,,,,,,,,,,,
192.029,450.897,,,,,,,,,,,,,
192.256,457.6076667,,,,,,,,,,,,,
192.483,463.5836667,,,,,,,,,,,,,
192.71,468.3236667,,,,,,,,,,,,,
192.937,469.8333333,,,,,,,,,,,,,
193.164,461.1666667,,,,,,,,,,,,,
193.391,457.0293333,,,,,,,,,,,,,
193.618,449.2743333,,,,,,,,,,,,,
193.845,453.1666667,,,,,,,,,,,,,
194.072,471.5,,,,,,,,,,,,,
194.299,470.4653333,,,,,,,,,,,,,
194.526,464.8136667,,,,,,,,,,,,,
194.753,462.5343333,,,,,,,,,,,,,
194.98,458.0686667,,,,,,,,,,,,,
195.207,454.8823333,,,,,,,,,,,,,
195.434,447.3626667,,,,,,,,,,,,,
195.661,446.3676667,,,,,,,,,,,,,
195.888,454.4116667,,,,,,,,,,,,,
196.115,458.9853333,,,,,,,,,,,,,
196.342,466.343,,,,,,,,,,,,,
196.569,461.157,,,,,,,,,,,,,
196.796,453.3333333,,,,,,,,,,,,,
197.023,463.1423333,,,,,,,,,,,,,
197.25,449.755,,,,,,,,,,,,,
197.477,426.814,,,,,,,,,,,,,
197.704,443.549,,,,,,,,,,,,,
197.931,468.5536667,,,,,,,,,,,,,
198.158,470.255,,,,,,,,,,,,,
198.384,467.7256667,,,,,,,,,,,,,
198.611,476.0686667,,,,,,,,,,,,,
198.838,464.843,,,,,,,,,,,,,
199.065,456.5,,,,,,,,,,,,,
199.292,470.4703333,,,,,,,,,,,,,
199.519,473.8036667,,,,,,,,,,,,,
199.746,475.5683333,,,,,,,,,,,,,
199.973,478.4313333,,,,,,,,,,,,,
200.2,463.4756667,,,,,,,,,,,,,
200.427,460.402,,,,,,,,,,,,,
200.654,470.9166667,,,,,,,,,,,,,
0,467.0833333,,,,,,,,,,,,,
0.227,467.5866667,,,,,,,,,,,,,
0.454,476.115,,,,,,,,,,,,,
0.681,477.336,,,,,,,,,,,,,
0.908,480.9063333,,,,,,,,,,,,,
1.135,468.3873333,,,,,,,,,,,,,
1.362,461.7063333,,,,,,,,,,,,,
1.589,480.8423333,,,,,,,,,,,,,
1.816,472.4573333,,,,,,,,,,,,,
2.043,461.5606667,,,,,,,,,,,,,
2.27,470.2656667,,,,,,,,,,,,,
2.497,492.3423333,,,,,,,,,,,,,
2.724,508.2116667,,,,,,,,,,,,,
2.951,498.8333333,,,,,,,,,,,,,
3.178,483.599,,,,,,,,,,,,,
3.405,507.334,,,,,,,,,,,,,
3.632,518.0486667,,,,,,,,,,,,,
3.859,495.262,,,,,,,,,,,,,
4.086,495.0266667,,,,,,,,,,,,,
4.313,491.5856667,,,,,,,,,,,,,
4.54,472.3556667,,,,,,,,,,,,,
4.767,465.349,,,,,,,,,,,,,
4.994,481.3453333,,,,,,,,,,,,,
5.221,505.817,,,,,,,,,,,,,
5.448,500.6423333,,,,,,,,,,,,,
5.675,488.2303333,,,,,,,,,,,,,
5.902,493.4993333,,,,,,,,,,,,,
6.129,486.174,,,,,,,,,,,,,
6.356,479.679,,,,,,,,,,,,,
6.583,480.2566667,,,,,,,,,,,,,
6.81,492.2303333,,,,,,,,,,,,,
7.037,493.1653333,,,,,,,,,,,,,
7.264,472.089,,,,,,,,,,,,,
7.49,488.7883333,,,,,,,,,,,,,
7.717,518.4373333,,,,,,,,,,,,,
7.944,491.7743333,,,,,,,,,,,,,
8.171,477.853,,,,,,,,,,,,,
8.398,492.3066667,,,,,,,,,,,,,
8.625,478.3836667,,,,,,,,,,,,,
8.852,472.416,,,,,,,,,,,,,
9.079,479.3946667,,,,,,,,,,,,,
9.306,485.748,,,,,,,,,,,,,
9.533,476.348,,,,,,,,,,,,,
9.76,471.7146667,,,,,,,,,,,,,
9.987,482.117,,,,,,,,,,,,,
10.214,477.0006667,,,,,,,,,,,,,
10.441,475.9846667,,,,,,,,,,,,,
10.668,479.4443333,,,,,,,,,,,,,
10.895,479.683,,,,,,,,,,,,,
11.122,463.363,,,,,,,,,,,,,
11.349,467.386,,,,,,,,,,,,,
11.576,480.1256667,,,,,,,,,,,,,
11.803,474.9476667,,,,,,,,,,,,,
12.03,470.989,,,,,,,,,,,,,
12.257,450.7916667,,,,,,,,,,,,,
12.484,437.6766667,,,,,,,,,,,,,
12.711,446.7086667,,,,,,,,,,,,,
12.938,431.7446667,,,,,,,,,,,,,
13.165,433.4076667,,,,,,,,,,,,,
13.392,440.7486667,,,,,,,,,,,,,
13.619,447.955,,,,,,,,,,,,,
13.846,448.4993333,,,,,,,,,,,,,
14.073,426.654,,,,,,,,,,,,,
14.3,447.2036667,,,,,,,,,,,,,
14.527,450.2053333,,,,,,,,,,,,,
14.754,455.8416667,,,,,,,,,,,,,
14.981,460.6153333,,,,,,,,,,,,,
15.208,452.5933333,,,,,,,,,,,,,
15.435,447.1946667,,,,,,,,,,,,,
15.662,427.5033333,,,,,,,,,,,,,
15.889,453.9353333,,,,,,,,,,,,,
16.116,447.8433333,,,,,,,,,,,,,
16.343,424.2343333,,,,,,,,,,,,,
16.57,438.1173333,,,,,,,,,,,,,
16.797,460.6486667,,,,,,,,,,,,,
17.024,455.9273333,,,,,,,,,,,,,
17.251,446.5766667,,,,,,,,,,,,,
17.478,434.9283333,,,,,,,,,,,,,
17.705,456.1896667,,,,,,,,,,,,,
17.932,456.898,,,,,,,,,,,,,
18.159,431.2643333,,,,,,,,,,,,,
18.386,432.552,,,,,,,,,,,,,
18.613,431.129,,,,,,,,,,,,,
18.84,413.1476667,,,,,,,,,,,,,
19.067,405.8373333,,,,,,,,,,,,,
19.294,426.8746667,,,,,,,,,,,,,
19.521,431.9363333,,,,,,,,,,,,,
19.748,425.8103333,,,,,,,,,,,,,
19.975,442.899,,,,,,,,,,,,,
20.202,429.0276667,,,,,,,,,,,,,
20.429,429.322,,,,,,,,,,,,,
20.656,419.871,,,,,,,,,,,,,
20.883,415.9863333,,,,,,,,,,,,,
21.11,441.689,,,,,,,,,,,,,
21.337,415.2746667,,,,,,,,,,,,,
21.564,403.772,,,,,,,,,,,,,
21.791,466.394,,,,,,,,,,,,,
22.017,452.6246667,,,,,,,,,,,,,
22.244,425.3723333,,,,,,,,,,,,,
22.471,411.564,,,,,,,,,,,,,
22.698,425.8156667,,,,,,,,,,,,,
22.925,431.004,,,,,,,,,,,,,
23.152,436.4856667,,,,,,,,,,,,,
23.379,421.944,,,,,,,,,,,,,
23.606,391.2476667,,,,,,,,,,,,,
23.833,410.102,,,,,,,,,,,,,
24.06,431.564,,,,,,,,,,,,,
24.287,438.156,,,,,,,,,,,,,
24.514,440.078,,,,,,,,,,,,,
24.741,438.8986667,,,,,,,,,,,,,
24.968,424.4926667,,,,,,,,,,,,,
25.195,423.24,,,,,,,,,,,,,
25.422,434.6966667,,,,,,,,,,,,,
25.649,424.4653333,,,,,,,,,,,,,
25.876,435.4243333,,,,,,,,,,,,,
26.103,440.3163333,,,,,,,,,,,,,
26.33,434.2683333,,,,,,,,,,,,,
26.557,434.147,,,,,,,,,,,,,
26.784,449.9616667,,,,,,,,,,,,,
27.011,426.0673333,,,,,,,,,,,,,
27.238,425.042,,,,,,,,,,,,,
27.465,425.6166667,,,,,,,,,,,,,
27.692,421.0426667,,,,,,,,,,,,,
27.919,418.883,,,,,,,,,,,,,
28.146,415.158,,,,,,,,,,,,,
28.373,425.2783333,,,,,,,,,,,,,
28.6,433.6113333,,,,,,,,,,,,,
28.827,426.9096667,,,,,,,,,,,,,
29.054,418.858,,,,,,,,,,,,,
29.281,442.992,,,,,,,,,,,,,
29.508,440.2733333,,,,,,,,,,,,,
29.735,417.477,,,,,,,,,,,,,
29.962,424.678,,,,,,,,,,,,,
30.189,413.729,,,,,,,,,,,,,
30.416,437.8243333,,,,,,,,,,,,,
30.643,454.078,,,,,,,,,,,,,
30.87,425.991,,,,,,,,,,,,,
31.097,427.6863333,,,,,,,,,,,,,
31.324,448.9633333,,,,,,,,,,,,,
31.551,440.781,,,,,,,,,,,,,
31.778,447.206,,,,,,,,,,,,,
32.005,441.0526667,,,,,,,,,,,,,
32.232,431.2533333,,,,,,,,,,,,,
32.459,436.6786667,,,,,,,,,,,,,
32.686,445.71,,,,,,,,,,,,,
32.913,451.5276667,,,,,,,,,,,,,
33.14,443.64,,,,,,,,,,,,,
33.367,431.4786667,,,,,,,,,,,,,
33.594,447.8276667,,,,,,,,,,,,,
33.821,435.5906667,,,,,,,,,,,,,
34.048,423.2646667,,,,,,,,,,,,,
34.275,446.2816667,,,,,,,,,,,,,
34.502,438.4953333,,,,,,,,,,,,,
34.729,416.28,,,,,,,,,,,,,
34.956,430.109,,,,,,,,,,,,,
35.183,416.4243333,,,,,,,,,,,,,
35.41,422.4016667,,,,,,,,,,,,,
35.637,431.9206667,,,,,,,,,,,,,
35.864,433.7026667,,,,,,,,,,,,,
36.091,447.336,,,,,,,,,,,,,
36.318,442.357,,,,,,,,,,,,,
36.545,422.906,,,,,,,,,,,,,
36.771,419.3633333,,,,,,,,,,,,,
36.998,425.4756667,,,,,,,,,,,,,
37.225,441.565,,,,,,,,,,,,,
37.452,461.0913333,,,,,,,,,,,,,
37.679,446.6226667,,,,,,,,,,,,,
37.906,435.013,,,,,,,,,,,,,
38.133,425.846,,,,,,,,,,,,,
38.36,431.1063333,,,,,,,,,,,,,
38.587,430.235,,,,,,,,,,,,,
38.814,446.2276667,,,,,,,,,,,,,
39.041,430.1113333,,,,,,,,,,,,,
39.268,446.0856667,,,,,,,,,,,,,
39.495,443.7396667,,,,,,,,,,,,,
39.722,435.9516667,,,,,,,,,,,,,
39.949,478.5863333,,,,,,,,,,,,,
40.176,484.894,,,,,,,,,,,,,
40.403,444.6623333,,,,,,,,,,,,,
40.63,418.7233333,,,,,,,,,,,,,
40.857,434.252,,,,,,,,,,,,,
41.084,442.596,,,,,,,,,,,,,
41.311,429.2803333,,,,,,,,,,,,,
41.538,448.6453333,,,,,,,,,,,,,
41.765,434.5103333,,,,,,,,,,,,,
41.992,441.3736667,,,,,,,,,,,,,
42.219,451.992,,,,,,,,,,,,,
42.446,410.7673333,,,,,,,,,,,,,
42.673,429.234,,,,,,,,,,,,,
42.9,442.561,,,,,,,,,,,,,
43.127,460.6073333,,,,,,,,,,,,,
43.354,464.6733333,,,,,,,,,,,,,
43.581,453.9936667,,,,,,,,,,,,,
43.808,457.6136667,,,,,,,,,,,,,
44.035,446.575,,,,,,,,,,,,,
44.262,436.8033333,,,,,,,,,,,,,
44.489,450.9226667,,,,,,,,,,,,,
44.716,469.3153333,,,,,,,,,,,,,
44.943,461.7683333,,,,,,,,,,,,,
45.17,441.0203333,,,,,,,,,,,,,
45.397,438.7896667,,,,,,,,,,,,,
45.624,447.4756667,,,,,,,,,,,,,
45.851,466.3003333,,,,,,,,,,,,,
46.078,458.3483333,,,,,,,,,,,,,
46.305,454.3493333,,,,,,,,,,,,,
46.532,442.2413333,,,,,,,,,,,,,
46.759,447.9346667,,,,,,,,,,,,,
46.986,497.7756667,,,,,,,,,,,,,
47.213,459.9023333,,,,,,,,,,,,,
47.44,475.3216667,,,,,,,,,,,,,
47.667,473.818,,,,,,,,,,,,,
47.894,468.3453333,,,,,,,,,,,,,
48.121,446.8106667,,,,,,,,,,,,,
48.348,450.029,,,,,,,,,,,,,
48.575,466.469,,,,,,,,,,,,,
48.802,478.7763333,,,,,,,,,,,,,
49.029,454.3483333,,,,,,,,,,,,,
49.256,458.555,,,,,,,,,,,,,
49.483,466.4816667,,,,,,,,,,,,,
49.71,476.0023333,,,,,,,,,,,,,
49.937,466.0636667,,,,,,,,,,,,,
50.164,473.414,,,,,,,,,,,,,
50.391,454.4846667,,,,,,,,,,,,,
50.618,465.0356667,,,,,,,,,,,,,
50.845,452.7583333,,,,,,,,,,,,,
51.072,462.5243333,,,,,,,,,,,,,
51.299,476.7276667,,,,,,,,,,,,,
51.525,456.4216667,,,,,,,,,,,,,
51.752,476.651,,,,,,,,,,,,,
51.979,494.4106667,,,,,,,,,,,,,
52.206,476.3893333,,,,,,,,,,,,,
52.433,458.6056667,,,,,,,,,,,,,
52.66,453.2543333,,,,,,,,,,,,,
52.887,472.7846667,,,,,,,,,,,,,
53.114,459.613,,,,,,,,,,,,,
53.341,468.7816667,,,,,,,,,,,,,
53.568,470.2976667,,,,,,,,,,,,,
53.795,507.378,,,,,,,,,,,,,
54.022,468.3573333,,,,,,,,,,,,,
54.249,444.8713333,,,,,,,,,,,,,
54.476,473.932,,,,,,,,,,,,,
54.703,450.332,,,,,,,,,,,,,
54.93,464.1303333,,,,,,,,,,,,,
55.157,447.0346667,,,,,,,,,,,,,
55.384,477.8116667,,,,,,,,,,,,,
55.611,467.283,,,,,,,,,,,,,
55.838,492.3953333,,,,,,,,,,,,,
56.065,490.6123333,,,,,,,,,,,,,
56.292,493.5166667,,,,,,,,,,,,,
56.519,457.78,,,,,,,,,,,,,
56.746,462.839,,,,,,,,,,,,,
56.973,457.6423333,,,,,,,,,,,,,
57.2,477.657,,,,,,,,,,,,,
57.427,491.772,,,,,,,,,,,,,
57.654,455.781,,,,,,,,,,,,,
57.881,480.3683333,,,,,,,,,,,,,
58.108,523.0623333,,,,,,,,,,,,,
58.335,489.239,,,,,,,,,,,,,
58.562,481.33,,,,,,,,,,,,,
58.789,469.773,,,,,,,,,,,,,
59.016,475.221,,,,,,,,,,,,,
59.243,489.739,,,,,,,,,,,,,
59.47,526.1776667,,,,,,,,,,,,,
59.697,505.784,,,,,,,,,,,,,
59.924,527.1646667,,,,,,,,,,,,,
60.151,495.9573333,,,,,,,,,,,,,
60.378,496.8673333,,,,,,,,,,,,,
60.605,499.494,,,,,,,,,,,,,
60.832,510.9486667,,,,,,,,,,,,,
61.059,503.3923333,,,,,,,,,,,,,
61.286,517.507,,,,,,,,,,,,,
61.513,512.3033333,,,,,,,,,,,,,
61.74,524.3023333,,,,,,,,,,,,,
61.967,510.426,,,,,,,,,,,,,
62.194,497.2043333,,,,,,,,,,,,,
62.421,499.9063333,,,,,,,,,,,,,
62.648,527.4,,,,,,,,,,,,,
62.875,511.4096667,,,,,,,,,,,,,
63.102,500.7946667,,,,,,,,,,,,,
63.329,485.2616667,,,,,,,,,,,,,
63.556,503.5603333,,,,,,,,,,,,,
63.783,545.252,,,,,,,,,,,,,
64.01,517.944,,,,,,,,,,,,,
64.237,519.1206667,,,,,,,,,,,,,
64.464,526.7116667,,,,,,,,,,,,,
64.691,522.438,,,,,,,,,,,,,
64.918,505.5063333,,,,,,,,,,,,,
65.145,519.7143333,,,,,,,,,,,,,
65.372,529.4403333,,,,,,,,,,,,,
65.599,546.199,,,,,,,,,,,,,
65.826,544.6253333,,,,,,,,,,,,,
66.052,539.491,,,,,,,,,,,,,
66.279,559.3063333,,,,,,,,,,,,,
66.506,543.762,,,,,,,,,,,,,
66.733,581.1993333,,,,,,,,,,,,,
66.96,568.532,,,,,,,,,,,,,
67.187,525.397,,,,,,,,,,,,,
67.414,528.4186667,,,,,,,,,,,,,
67.641,568.6883333,,,,,,,,,,,,,
67.868,555.9276667,,,,,,,,,,,,,
68.095,557.9013333,,,,,,,,,,,,,
68.322,559.7843333,,,,,,,,,,,,,
68.549,590.8393333,,,,,,,,,,,,,
68.776,552.777,,,,,,,,,,,,,
69.003,559.8106667,,,,,,,,,,,,,
69.23,580.5116667,,,,,,,,,,,,,
69.457,605.0436667,,,,,,,,,,,,,
69.684,569.479,,,,,,,,,,,,,
69.911,550.5603333,,,,,,,,,,,,,
70.138,555.3633333,,,,,,,,,,,,,
70.365,526.402,,,,,,,,,,,,,
70.592,556.174,,,,,,,,,,,,,
70.819,558.1323333,,,,,,,,,,,,,
71.046,594.2226667,,,,,,,,,,,,,
71.273,603.1676667,,,,,,,,,,,,,
71.5,602.7983333,,,,,,,,,,,,,
71.727,606.7323333,,,,,,,,,,,,,
71.954,601.1513333,,,,,,,,,,,,,
72.181,579.833,,,,,,,,,,,,,
72.408,566.6163333,,,,,,,,,,,,,
72.635,620.406,,,,,,,,,,,,,
72.862,587.191,,,,,,,,,,,,,
73.089,620.5766667,,,,,,,,,,,,,
73.316,669.132,,,,,,,,,,,,,
73.543,636.2296667,,,,,,,,,,,,,
73.77,632.6846667,,,,,,,,,,,,,
73.997,609.1333333,,,,,,,,,,,,,
74.224,634.228,,,,,,,,,,,,,
74.451,632.3446667,,,,,,,,,,,,,
74.678,664.1836667,,,,,,,,,,,,,
74.905,681.146,,,,,,,,,,,,,
75.132,660.1383333,,,,,,,,,,,,,
75.359,676.9506667,,,,,,,,,,,,,
75.586,673.239,,,,,,,,,,,,,
75.813,659.191,,,,,,,,,,,,,
76.04,651.3543333,,,,,,,,,,,,,
76.267,695.7963333,,,,,,,,,,,,,
76.494,677.003,,,,,,,,,,,,,
76.721,684.5396667,,,,,,,,,,,,,
76.948,726.348,,,,,,,,,,,,,
77.175,731.137,,,,,,,,,,,,,
77.402,716.645,,,,,,,,,,,,,
77.629,700.3313333,,,,,,,,,,,,,
77.856,686.2643333,,,,,,,,,,,,,
78.083,689.3506667,,,,,,,,,,,,,
78.31,728.3183333,,,,,,,,,,,,,
78.537,723.5106667,,,,,,,,,,,,,
78.764,719.714,,,,,,,,,,,,,
78.991,735.1583333,,,,,,,,,,,,,
79.218,739.1976667,,,,,,,,,,,,,
79.445,718.0756667,,,,,,,,,,,,,
79.672,754.691,,,,,,,,,,,,,
79.899,712.5426667,,,,,,,,,,,,,
80.126,741.101,,,,,,,,,,,,,
80.353,724.447,,,,,,,,,,,,,
80.58,740.0573333,,,,,,,,,,,,,
80.806,782.4756667,,,,,,,,,,,,,
81.033,786.1476667,,,,,,,,,,,,,
81.26,753.8116667,,,,,,,,,,,,,
81.487,749.166,,,,,,,,,,,,,
81.714,738.7673333,,,,,,,,,,,,,
81.941,764.7123333,,,,,,,,,,,,,
82.168,810.7563333,,,,,,,,,,,,,
82.395,773.036,,,,,,,,,,,,,
82.622,774.7023333,,,,,,,,,,,,,
82.849,794.4163333,,,,,,,,,,,,,
83.076,749.8526667,,,,,,,,,,,,,
83.303,773.303,,,,,,,,,,,,,
83.53,708.1913333,,,,,,,,,,,,,
83.757,733.718,,,,,,,,,,,,,
83.984,736.751,,,,,,,,,,,,,
84.211,731.9046667,,,,,,,,,,,,,
84.438,742.5776667,,,,,,,,,,,,,
84.665,679.9933333,,,,,,,,,,,,,
84.892,762.399,,,,,,,,,,,,,
85.119,728.2426667,,,,,,,,,,,,,
85.346,764.7163333,,,,,,,,,,,,,
85.573,721.145,,,,,,,,,,,,,
85.8,702.1076667,,,,,,,,,,,,,
86.027,705.0193333,,,,,,,,,,,,,
86.254,664.8946667,,,,,,,,,,,,,
86.481,704.932,,,,,,,,,,,,,
86.708,645.2646667,,,,,,,,,,,,,
86.935,686.4913333,,,,,,,,,,,,,
87.162,632.065,,,,,,,,,,,,,
87.389,649.2446667,,,,,,,,,,,,,
87.616,663.728,,,,,,,,,,,,,
87.843,621.4963333,,,,,,,,,,,,,
88.07,613.4253333,,,,,,,,,,,,,
88.297,588.0413333,,,,,,,,,,,,,
88.524,592.607,,,,,,,,,,,,,
88.751,583.926,,,,,,,,,,,,,
88.978,604.764,,,,,,,,,,,,,
89.205,598.482,,,,,,,,,,,,,
89.432,610.202,,,,,,,,,,,,,
89.659,609.708,,,,,,,,,,,,,
89.886,619.039,,,,,,,,,,,,,
90.113,594.4156667,,,,,,,,,,,,,
90.34,583.8973333,,,,,,,,,,,,,
90.567,591.638,,,,,,,,,,,,,
90.794,542.731,,,,,,,,,,,,,
91.021,568.174,,,,,,,,,,,,,
91.248,585.7256667,,,,,,,,,,,,,
91.475,587.003,,,,,,,,,,,,,
91.702,596.1343333,,,,,,,,,,,,,
91.929,579.8903333,,,,,,,,,,,,,
92.156,594.0526667,,,,,,,,,,,,,
92.383,561.1163333,,,,,,,,,,,,,
92.61,577.0406667,,,,,,,,,,,,,
92.837,580.633,,,,,,,,,,,,,
93.064,574.0053333,,,,,,,,,,,,,
93.291,591.6003333,,,,,,,,,,,,,
93.518,583.705,,,,,,,,,,,,,
93.745,571.3946667,,,,,,,,,,,,,
93.972,563.9046667,,,,,,,,,,,,,
94.199,577.821,,,,,,,,,,,,,
94.426,598.667,,,,,,,,,,,,,
94.653,600.7596667,,,,,,,,,,,,,
94.88,598.0976667,,,,,,,,,,,,,
